run_id,phase,params_json,trades,win_rate,non_loss_rate,profit_factor,net_profit,max_drawdown,sharpe_ratio,annual_return,composite_score,elapsed_sec
p2_5d429f92,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 2.0, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5590,57.31,72.82,1.68,3049831.0,8.54,3.04,101.66,1.5365,46.1
p2_67dc4d0b,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 1.0, ""stag_exit_minutes"": 60.0, ""partial_1r_ratio"": 0.1, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.25, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",4823,51.6,65.19,1.57,2227414.0,9.26,2.23,74.25,1.4246,42.3
p2_8cc5f839,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 1.5, ""stag_exit_minutes"": 60.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.75, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",4721,51.23,64.9,1.62,2323342.0,9.64,2.22,77.44,1.4638,42.5
p2_f4198279,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 0.5, ""trailing_atr_mult"": 1.5, ""stag_exit_minutes"": 120.0, ""partial_1r_ratio"": 0.1, ""early_be_r"": 0.3, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5908,57.47,71.24,1.77,3452920.0,6.87,3.98,115.1,1.6484,46.9
p2_e796706f,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 0.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 240.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.3, ""signal_rev_ratio"": 0.0, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5918,60.06,74.65,1.83,3955530.0,7.28,4.27,131.85,1.6968,47.0
p2_009bd931,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.5, ""trailing_atr_mult"": 1.0, ""stag_exit_minutes"": 120.0, ""partial_1r_ratio"": 0.0, ""early_be_r"": 0.7, ""signal_rev_ratio"": 0.75, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",4253,46.96,61.34,1.74,3352747.0,9.1,3.28,111.76,1.4855,45.2
p2_129f6f2c,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.0, ""trailing_atr_mult"": 2.5, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 1.0, ""signal_rev_ratio"": 0.25, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5417,61.13,70.38,1.6,2883182.0,9.45,2.88,96.11,1.4488,46.2
p2_4f0b7e54,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.0, ""trailing_atr_mult"": 2.5, ""stag_exit_minutes"": 30.0, ""partial_1r_ratio"": 0.0, ""early_be_r"": 0.7, ""signal_rev_ratio"": 0.25, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",3212,38.51,48.56,1.45,1463747.0,8.44,1.69,48.79,1.0225,39.1
p2_5efc20c9,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.5, ""trailing_atr_mult"": 1.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.0, ""early_be_r"": 1.0, ""signal_rev_ratio"": 0.0, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",4041,49.4,60.18,1.68,3300662.0,8.91,3.3,110.02,1.5119,44.9
p2_281a7536,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.0, ""trailing_atr_mult"": 1.5, ""stag_exit_minutes"": 240.0, ""partial_1r_ratio"": 0.15, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5886,59.69,73.66,1.69,3387204.0,8.01,3.64,112.91,1.5546,45.8
p2_b3f90ca7,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 1.0, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 30.0, ""partial_1r_ratio"": 0.15, ""early_be_r"": 0.3, ""signal_rev_ratio"": 0.0, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",3824,42.95,55.29,1.34,1204223.0,10.23,1.22,40.14,1.0333,39.3
p2_108c4a3e,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.0, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5713,58.7,73.78,1.74,3289307.0,8.67,3.25,109.64,1.5891,46.2
p2_44585dfa,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.75, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5522,58.04,73.62,1.72,3134350.0,10.03,3.13,104.48,1.5475,45.7
p2_54400dce,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 3.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5470,57.69,73.48,1.66,2857123.0,8.41,2.98,95.24,1.5204,45.9
p2_9763d06d,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.5, ""sl_min_pips"": 10.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.3, ""sg_spread_penalty_rate"": 0.3, ""sg_off_hours_penalty"": 0.3, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5632,58.2,73.72,1.71,3176236.0,9.33,3.18,105.87,1.5505,46.1
p2_0213069b,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.0, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.7, ""sg_spread_penalty_rate"": 0.1, ""sg_off_hours_penalty"": 0.1, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5519,58.05,73.21,1.71,3176094.0,8.95,3.14,105.87,1.557,46.0
p2_b4f2fdd1,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 5.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.5, ""sg_off_hours_penalty"": 0.15, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5600,58.16,73.65,1.72,3175407.0,9.33,3.19,105.85,1.5595,46.8
p2_5dd4ab6b,2,"{""timeframes"": [""M1"", ""M5"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 2.5, ""max_positions"": 3, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 0.8, ""sl_min_pips"": 12.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.0, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",5473,58.21,71.57,1.63,2975927.0,9.24,2.97,99.2,1.4794,45.5
p2_fa12b7a7,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 2.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2373,65.11,77.24,2.58,2080387.0,2.35,4.76,69.35,2.5194,47.6
p2_3a3abe7f,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 1.5, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2296,65.15,77.52,2.66,2066398.0,2.22,4.7,68.88,2.6009,47.1
p2_f20526dc,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",903,66.77,79.45,3.36,783117.0,1.54,3.69,26.1,3.1792,47.3
p2_677b676f,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 3.0, ""consensus_confirm_weight"": 4.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2123,66.67,78.29,3.13,2110849.0,2.16,5.08,70.36,3.0624,47.1
p2_1a73d1d5,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.5, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 2.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1162,65.52,79.16,3.07,944594.0,1.97,3.86,31.49,3.0095,45.9
p2_d9012825,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 1.5, ""consensus_entry_weight"": 2.0, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 0.5, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",1461,66.32,78.49,3.42,1395895.0,2.64,4.48,46.53,3.3297,47.7
p2_d828567f,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 2.5, ""consensus_entry_weight"": 3.0, ""consensus_confirm_weight"": 4.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",2219,66.06,78.14,2.88,2060352.0,2.37,4.87,68.68,2.8117,46.7
p2_e5797c09,2,"{""timeframes"": [""M1"", ""M15"", ""H1"", ""H4""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4""], ""consensus_threshold"": 4.5, ""max_positions"": 2, ""bonus_max_positions"": 0, ""consensus_primary_weight"": 1.5, ""consensus_entry_weight"": 1.5, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 1.0, ""trailing_start_r"": 2.5, ""trailing_atr_mult"": 2.0, ""stag_exit_minutes"": 180.0, ""partial_1r_ratio"": 0.05, ""early_be_r"": 0.5, ""signal_rev_ratio"": 0.5, ""tp_sl_ratio"": 1.2, ""sl_min_pips"": 8.0, ""range_day_bbw_threshold"": 0.25, ""range_day_score_premium"": 0.3, ""weak_hours_score_premium"": 0.5, ""sg_spread_penalty_rate"": 0.2, ""sg_off_hours_penalty"": 0.25, ""sg_volatility_penalty"": 0.05, ""sg_recent_loss_penalty"": 0.1}",520,69.2,81.61,5.21,578377.0,1.39,3.49,19.28,4.5868,47.4
